transaction_id,account_id,timestamp,ip_address,country,amount,tx_velocity_1h,tx_velocity_24h,user_avg_amount_24h,amount_to_avg_ratio,time_of_day_hour,is_weekend,device_fingerprint_age_days,is_international,account_age_days,failed_attempts_1h,distance_from_home_km,is_fraud
080bf99f-f00c-4cc5-a045-3d2d59244739,acc_96906308,2026-07-17T05:03:51,25.24.66.110,USA,113.88,0,4,97.44,1.1687,9,0,470,0,411,0,1.5,0
3071f7fd-9281-4e44-9a88-cfd4f1e7c89b,acc_5e550c1f,2026-08-01T01:34:36,153.130.31.52,HT,41.62,1,4,38.78,1.0732,11,1,113,1,86,0,1.2,0
22cb2720-850c-4dfd-9c3d-ae1977455560,acc_cd67d3a3,2026-07-30T20:48:22,185.57.132.167,USA,20.96,1,1,31.65,0.6622,17,0,21,0,1121,0,9.9,0
4d528b3c-f2ca-435f-8a7a-3539c49f318d,acc_5e28187e,2026-08-02T16:21:58,135.164.4.150,USA,29.63,0,4,37.63,0.7874,19,0,275,0,1102,0,1.4,0
7c2da379-191f-45e0-974d-31c4f166f448,acc_167c25b2,2026-07-22T07:42:32,216.106.137.174,USA,171.67,1,9,154.21,1.1132,10,0,34,0,324,0,11.7,0
b2becd65-b9f5-4903-baf1-834d4bd814a2,acc_7f0ff8b8,2026-07-09T13:12:17,212.103.28.22,USA,75.98,0,1,82.99,0.9155,15,1,552,0,368,0,2.6,0
193d7bb6-a398-4ef1-abb9-34b69f943a1b,acc_d371e7d8,2026-07-15T10:02:47,3.239.102.58,USA,411.77,11,30,113.66,3.6228,12,1,1,0,10,5,178.9,1
67218261-2a64-446b-8eac-d7799538e035,acc_b29950e8,2026-08-04T19:41:05,154.237.94.189,USA,35.63,0,4,41.74,0.8536,19,1,371,0,1131,0,0.3,0
e74da397-3df5-4eff-856f-25c03ee831ac,acc_35eb2f10,2026-07-29T03:25:12,124.158.68.50,USA,87.74,0,3,120.49,0.7282,7,1,223,0,164,0,4.7,0
0bb90921-513b-462e-99ff-cacd72840356,acc_5b6df37d,2026-07-07T13:50:45,203.196.8.123,USA,53.2,0,3,51.8,1.027,20,0,146,0,201,0,0.9,0
84354724-6c56-4939-b538-57c05ae1f68e,acc_ee7a98fa,2026-07-13T10:29:56,216.78.123.190,USA,79.18,2,7,98.9,0.8006,10,1,27,0,1047,0,0.4,0
dbe68758-8136-4feb-8eb0-7385592b7881,acc_32d4a736,2026-07-18T13:55:01,107.51.184.173,USA,73.92,0,3,61.48,1.2023,9,0,34,0,508,0,2.0,0
b9a00071-2c8c-4e08-b88c-20cbe122967f,acc_31fb6e93,2026-07-27T01:51:32,74.84.207.157,USA,63.01,3,3,75.47,0.8349,13,1,38,0,325,0,3.7,0
3e526e52-f204-41b5-bf89-ea233ea9c808,acc_f346d0b2,2026-07-18T13:18:17,184.127.45.106,USA,83.07,0,3,83.35,0.9966,19,0,607,0,764,0,4.1,0
1d3ae131-1b38-4581-9145-bd7fd15b5a37,acc_05193e52,2026-07-30T22:21:09,142.29.220.60,USA,57.18,0,2,44.31,1.2905,17,0,146,0,314,0,1.9,0
5c38dc67-d105-4a4f-a25a-31e1ce9e7797,acc_45523810,2026-07-13T22:53:54,81.22.145.189,USA,61.84,2,6,47.62,1.2986,22,0,50,0,921,0,3.3,0
eb34d8de-3e7d-423e-9e03-83d4b061c6ff,acc_344fd8be,2026-08-01T05:07:43,130.153.220.164,USA,51.88,0,1,34.27,1.5139,0,0,30,0,794,0,3.0,0
5aa6bcdb-bc7f-4a4b-bc7f-f8af83f43790,acc_a148ff5a,2026-07-17T10:30:14,27.224.9.159,USA,149.92,0,2,116.1,1.2913,17,1,8,0,559,0,15.6,0
480fda93-7ad8-4223-86db-a7f93de5d3d6,acc_2d0d5738,2026-07-21T10:36:42,115.237.239.88,USA,73.01,1,2,109.52,0.6666,12,0,8,0,1038,0,2.0,0
adf7f5ad-f10d-4faf-838b-bc0394bbc2d1,acc_3d4b7bc6,2026-08-01T21:12:43,21.242.186.29,USA,93.94,1,1,69.67,1.3484,16,0,299,0,619,0,13.3,0
f772e0bc-bb43-4082-bab4-f6a7ca7cbacd,acc_64ab25cc,2026-08-04T15:15:07,75.165.120.125,USA,119.89,1,3,111.27,1.0775,17,0,55,0,1020,0,1.7,0
e13f8740-bd74-4fe0-b808-8e14b9a01137,acc_bc6921ac,2026-07-12T21:56:44,12.138.247.241,USA,37.33,1,3,33.78,1.1051,16,0,135,0,835,0,4.4,0
f350beda-deb5-4902-8705-a30b560a2599,acc_c10ea1ee,2026-07-13T19:58:38,105.47.69.186,USA,58.4,0,4,64.82,0.901,0,0,12,0,159,0,3.2,0
0577f0c3-925b-4545-a090-9a10fb0f79e5,acc_0dbbe503,2026-07-20T03:50:14,97.65.113.47,USA,104.68,0,3,120.21,0.8708,11,0,40,0,96,0,11.3,0
4959d749-b60b-451b-890c-22aa6b265b37,acc_ca354b1c,2026-07-19T05:48:55,47.237.124.37,USA,542.63,12,20,113.2,4.7936,23,0,0,0,5,6,172.2,1
8cfc5291-c84c-4e0a-8a8e-0597d2ac35da,acc_17860e39,2026-07-17T08:13:59,218.147.177.144,USA,66.81,0,0,46.98,1.4221,18,1,13,0,415,0,14.9,0
94700e58-a82a-463e-b1ee-86173365341b,acc_fbd626d8,2026-07-26T00:48:36,179.103.118.200,USA,90.0,2,6,61.25,1.4694,9,0,27,0,592,0,16.1,0
6912adc4-3dd2-42e7-82d3-c9aa1196a533,acc_fca66156,2026-07-26T16:37:56,79.159.60.104,USA,91.47,1,5,50.0,1.8294,18,1,11,0,129,0,2.2,0
b52b6050-4c40-4b56-b114-707da2cbd5b7,acc_e92a84b8,2026-07-22T20:31:15,173.48.110.251,USA,31.9,0,3,45.64,0.6989,17,0,34,0,44,0,3.3,0
31a039a9-b352-4f65-a9bb-560e145bb875,acc_6d86c4dd,2026-07-25T16:11:04,158.102.160.64,PA,159.19,0,2,135.46,1.1752,23,0,144,1,554,0,3.8,0
74916fe2-8218-48bf-a644-83555e9f262e,acc_851e7f83,2026-07-09T23:27:29,146.102.53.203,USA,98.35,1,2,97.09,1.013,9,0,116,0,96,1,4.4,0
00e68083-587e-44be-a9fb-1ff4c7356ba3,acc_c892c4ff,2026-07-13T23:14:34,217.112.162.133,USA,176.42,1,1,210.56,0.8379,8,0,180,0,185,0,10.0,0
c4d2db6b-50b5-46a5-af0b-9584abef499b,acc_2a0b481b,2026-07-19T21:03:11,54.124.12.144,USA,19.67,1,1,24.56,0.8009,11,0,103,0,1122,0,20.6,0
88554662-9109-4e70-b984-717fbce3bd44,acc_f51e155e,2026-07-09T00:34:54,149.71.251.42,USA,87.69,0,2,83.66,1.0482,5,0,45,0,1175,0,5.8,0
9620be6b-92ff-42ac-a897-62af5748cb72,acc_04c7adeb,2026-07-11T09:04:13,89.176.42.50,USA,72.83,1,3,78.11,0.9324,8,0,17,0,657,1,16.3,0
a6c3eb3b-433e-4dfc-bf36-27256ca25f94,acc_bd453e29,2026-07-12T15:29:06,6.130.40.235,SR,50.51,0,8,39.92,1.2653,10,1,44,1,304,0,0.7,0
ce0c3a12-11cd-421b-84bb-979ab342d154,acc_c14b9040,2026-07-26T00:09:35,40.9.80.220,SM,1310.3,5,12,28.08,46.6631,7,0,1,1,33,5,295.1,1
88228acb-8073-4555-8068-54695a8843ed,acc_7023380c,2026-07-22T11:54:26,63.225.187.186,USA,74.04,1,3,72.86,1.0162,12,0,88,0,383,0,2.3,0
3c64d655-c724-4523-9b0c-9ecff6204f2d,acc_1ac7ad15,2026-07-10T02:55:55,90.140.193.217,USA,92.75,0,1,87.89,1.0553,15,0,29,0,645,0,8.2,0
49ded257-35af-485f-888c-e028818e12e2,acc_9725e5ee,2026-07-09T01:59:39,22.3.95.58,USA,48.6,0,1,43.15,1.1263,10,0,15,0,1150,0,1.1,0
d7cc2646-f3cc-44e5-ba94-3e45207e73da,acc_fa9cd484,2026-07-09T19:53:40,146.206.122.42,USA,48.67,0,3,59.77,0.8143,7,1,94,0,1071,0,3.4,0
a2173dd5-690c-446c-8a11-fbc76cb40cea,acc_3b5700a2,2026-07-23T23:38:39,77.89.172.51,USA,89.32,0,2,82.44,1.0835,17,0,26,0,978,0,6.2,0
45d6b302-14b3-4d32-8809-15f28049c350,acc_6ff584eb,2026-07-08T00:16:55,148.248.161.100,USA,96.13,1,3,70.86,1.3566,16,1,126,0,564,0,6.2,0
eb0ee113-8b32-4c4b-889d-dc86352f5d9b,acc_90d56122,2026-07-15T02:44:05,53.65.242.136,USA,26.86,0,0,27.29,0.9842,13,0,370,0,55,0,1.5,0
a9cb2490-1654-4d1c-810e-88decea7ee70,acc_060a249e,2026-07-15T17:22:45,24.117.105.254,USA,202.67,0,1,170.04,1.1919,11,0,112,0,402,0,20.8,0
b5c09c48-e838-4615-8e3e-7fc5c2c6a70b,acc_9fb6ed6e,2026-07-15T07:27:51,58.183.7.153,USA,114.83,1,3,142.37,0.8066,16,1,20,0,1011,0,3.3,0
c8e936d6-9a18-4668-9dc0-f215e4005f78,acc_70ef1e3b,2026-08-05T16:37:07,46.184.203.40,USA,18.53,0,3,149.76,0.1237,17,1,13,0,853,0,15.8,0
daddcf58-006b-45fb-a67d-86d43eca9f27,acc_32d79893,2026-07-15T09:16:58,45.12.124.48,USA,108.63,0,3,85.51,1.2704,21,0,68,0,977,0,9.5,0
e0f9fdf8-3677-431a-9332-9c57475b7b45,acc_ea6ef125,2026-07-12T02:43:56,24.130.211.46,USA,35.19,0,1,54.66,0.6438,11,0,69,0,221,0,17.0,0
99ad7c9f-dc72-4d4b-9fe9-94470666de8b,acc_935653c0,2026-07-17T05:16:34,105.55.159.127,USA,69.3,1,3,86.06,0.8053,16,0,420,0,665,0,20.1,0
03d510a1-e3ba-4e08-b824-f2c77d2e33bc,acc_b561a60d,2026-08-02T01:45:39,163.161.199.161,GR,110.64,1,3,69.78,1.5856,5,1,23,1,758,0,25.2,0
b44d58e5-a494-42e9-82be-f3cf57f213ab,acc_5f5572fa,2026-07-12T06:19:02,114.189.19.148,USA,247.26,0,1,120.76,2.0475,13,0,43,0,441,0,4.3,0
c06f4bcb-db2c-476e-8a4d-841772338406,acc_6606ded0,2026-07-18T06:43:39,21.169.81.52,USA,35.39,0,4,32.42,1.0916,5,1,131,0,705,0,1.9,0
0c02cc5b-e149-44f7-9b9d-e72be2fb94ce,acc_f1bbfe51,2026-07-22T09:17:50,154.143.146.189,USA,51.79,0,2,52.85,0.9799,14,0,240,0,245,0,13.9,0
6ae71db3-3193-4b1c-91bd-4f306b1aae6a,acc_c7119046,2026-07-14T03:49:10,48.84.87.199,USA,59.22,0,1,39.26,1.5084,18,0,79,0,1079,0,2.3,0
c1e606e7-8333-4a6e-8006-ed7c97eac38b,acc_ddb4b383,2026-07-15T13:26:48,190.84.85.248,USA,28.45,1,2,43.9,0.6481,10,1,109,0,474,0,7.0,0
d3b3f8b3-9d1b-4d53-909b-3bd5830c1d1b,acc_b1fe717f,2026-07-28T01:30:26,190.246.27.209,DJ,4893.79,3,12,34.52,141.7668,5,1,0,1,47,1,7574.6,1
303479c0-428b-40dd-9070-543fbed90211,acc_78d6baef,2026-07-28T19:41:11,213.190.45.16,USA,94.02,0,0,84.38,1.1142,17,0,90,0,1119,0,1.5,0
b156c74e-373c-438f-af93-1ea53099d7f6,acc_acbdee29,2026-07-27T07:20:17,66.176.170.143,USA,98.12,2,7,113.21,0.8667,15,1,7,0,1150,0,16.2,0
f2b9350b-f2df-4311-8731-979072dca090,acc_18fd4d4b,2026-08-05T17:12:08,19.223.15.62,USA,106.46,1,3,99.9,1.0657,7,1,177,0,1046,0,1.0,0
bd73f845-faa7-476f-a634-ba2ad3fa1479,acc_0891cb9b,2026-07-23T00:20:01,151.151.71.96,USA,84.84,1,2,58.1,1.4602,8,0,47,0,453,0,5.7,0
8efa4ccd-e657-4241-a6f9-22933547baeb,acc_87f9fb1d,2026-07-23T03:57:18,101.94.63.26,USA,58.68,0,3,72.89,0.805,16,1,55,0,852,0,5.5,0
93058303-d05d-4802-a3d2-848e8041ca31,acc_f419c193,2026-07-17T14:13:07,74.91.130.93,USA,91.44,0,0,99.54,0.9186,7,1,16,0,732,0,9.3,0
878f3c7f-d191-4701-ac0e-d36d1fe91e99,acc_fbbacb36,2026-07-08T11:44:10,219.53.251.101,USA,110.25,1,4,121.13,0.9102,18,0,18,0,990,0,11.0,0
60ab61e6-5d07-4d90-bac9-baa2d7ae0a37,acc_7ee65d82,2026-07-24T22:43:25,98.61.80.153,USA,75.9,0,3,86.21,0.8804,10,0,74,0,497,0,6.5,0
1c54729e-99ce-412c-8331-ea23b1a519d2,acc_84a84fa3,2026-07-12T00:59:58,178.127.18.115,QA,138.85,1,1,141.33,0.9825,14,0,319,1,502,0,4.9,0
2a97a7b8-9968-46c9-8823-5dc5b0164502,acc_6cbf0a95,2026-08-05T12:15:10,15.65.160.213,USA,18.55,0,1,28.3,0.6555,11,0,97,0,180,0,1.4,0
86c5547c-051a-4039-b803-dcee9a069295,acc_f95f1217,2026-07-30T00:02:10,76.228.202.219,USA,65.58,0,2,86.5,0.7582,13,0,7,0,110,0,6.6,0
57f46801-69a2-4466-94c6-d16d569186b9,acc_443572bb,2026-07-10T04:12:04,17.253.34.240,USA,68.96,0,0,74.5,0.9256,8,0,67,0,643,0,10.1,0
8a4451f9-c52d-4c47-b80c-ff83cd55d236,acc_c46a9ceb,2026-07-16T16:32:02,20.42.243.153,USA,49.02,1,3,71.49,0.6857,19,0,110,0,970,0,0.7,0
570bee97-3446-4c32-84dc-6f427323eab3,acc_975c4aa0,2026-07-07T20:25:52,150.59.188.243,USA,64.23,0,5,53.82,1.1934,12,0,199,0,410,0,19.5,0
e8180064-3e44-4305-ab55-920d81d231cb,acc_d2228bfc,2026-07-13T11:22:10,74.94.33.163,USA,43.39,0,3,44.09,0.9841,11,0,24,0,900,0,0.1,0
2e27a375-116f-4ccc-b31b-892412de30e7,acc_13999ca8,2026-07-20T06:13:24,199.89.88.52,USA,152.7,1,4,127.13,1.2011,11,0,5,0,812,0,9.3,0
92d88eb1-66b9-4e27-9487-452b226acb48,acc_66447040,2026-07-12T00:44:34,112.40.204.174,USA,27.64,0,3,20.43,1.3529,9,0,324,0,568,0,4.4,0
78633078-1d11-4c12-a93c-19150a7bfebf,acc_babbe141,2026-07-19T00:07:47,90.194.24.124,USA,275.97,1,2,230.14,1.1991,11,0,5,0,119,0,23.9,0
e8e13f98-c1ab-4398-82cf-63a898dc4031,acc_a0795326,2026-07-21T19:17:22,97.157.34.122,USA,98.26,1,7,79.87,1.2302,13,1,311,0,293,0,11.6,0
194d397d-b09d-4d19-813b-4e2085a3a473,acc_7fc7438b,2026-07-19T23:49:21,217.237.76.145,USA,120.73,1,3,173.62,0.6954,9,1,675,0,132,0,10.2,0
183ed4fc-8739-4191-8d3b-44d62079953e,acc_c3af9978,2026-07-12T18:30:40,14.99.108.127,USA,373.45,1,5,229.44,1.6277,8,0,14,0,152,0,1.3,0
d5c91f22-2dbb-49e3-82e1-6610f6d59f9e,acc_79a99c97,2026-07-09T20:21:11,193.21.128.98,USA,38.56,0,3,58.71,0.6568,11,0,421,0,840,0,7.8,0
01943b1b-03f0-4da7-8f75-1427e6afd865,acc_bb17ae50,2026-07-15T20:09:33,103.37.82.205,USA,18.51,1,5,21.65,0.855,14,1,19,0,927,0,6.7,0
5e12cdb2-a52c-4396-b0cc-ebd3753473d4,acc_ec0621fe,2026-07-18T18:21:29,118.141.31.152,USA,38.29,0,2,43.02,0.8901,9,1,264,0,1112,0,15.9,0
c055ceb0-b9ee-4247-89fc-cdac179ef857,acc_a46b9108,2026-08-02T16:52:50,120.237.52.25,USA,106.55,0,3,91.78,1.1609,23,1,112,0,834,0,3.3,0
cbf4c251-09a1-415e-90cd-7f0334cbe308,acc_1ac43315,2026-07-18T04:51:23,128.112.171.134,USA,33.66,0,3,36.41,0.9245,8,1,167,0,545,0,8.6,0
92c886e3-9d62-4d81-8a71-99262bce4a13,acc_c85de705,2026-07-21T07:20:35,85.161.239.20,USA,13.23,1,5,13.51,0.9793,21,0,36,0,1063,0,8.9,0
9fe6d236-949e-4e25-b22d-e3f4123aa78f,acc_3f17b90f,2026-08-04T14:05:19,118.91.4.57,USA,34.17,0,5,49.72,0.6872,13,1,51,0,1012,0,11.0,0
eef76d43-14cd-44c6-8477-33ccc56405e1,acc_92f0a5f6,2026-07-19T21:41:20,181.49.118.85,USA,116.44,0,4,77.93,1.4942,22,0,270,0,854,0,6.6,0
581277fe-d8d5-4dc5-b342-0a49bf715529,acc_e7626da3,2026-07-27T07:21:59,111.252.40.229,USA,99.56,1,3,86.69,1.1485,16,0,358,0,301,0,21.9,0
1cac6298-1d4e-4eb7-bcdc-65cd0a27b461,acc_2dcf99df,2026-08-05T02:25:01,165.73.188.148,SL,50.63,0,7,49.24,1.0282,5,1,38,1,1024,0,13.3,0
04d220a8-cfbb-4786-89cc-5c97172bd59b,acc_c1889f8d,2026-08-02T14:23:09,104.30.158.14,USA,32.38,0,6,31.48,1.0286,21,0,22,0,686,0,0.2,0
d4a42bf0-b96a-4305-bed1-d8f8153d2c6b,acc_0c1f2f82,2026-07-11T08:39:47,26.203.214.207,USA,72.58,2,5,65.8,1.103,18,1,183,0,1060,0,8.5,0
b001099f-a269-41b8-a9fb-a94e040f821e,acc_a46bd7e3,2026-07-31T14:58:01,156.92.160.224,USA,5.74,0,7,21.77,0.2637,13,0,412,0,918,0,2.8,0
ae62498f-be00-40f6-9bac-1c4a7e3f3a28,acc_c7476e10,2026-07-22T05:57:23,8.36.118.248,USA,69.74,0,4,104.79,0.6655,18,1,79,0,1099,0,1.9,0
55450fe0-613b-49e5-8aab-79b5050c93b2,acc_b543b175,2026-07-25T10:22:02,74.101.8.42,PH,54.15,1,3,68.13,0.7948,13,0,59,1,748,0,12.6,0
086e94a7-5e89-4d9a-a351-6fb09b7ba733,acc_06b49645,2026-07-11T00:26:30,185.199.146.199,USA,54.9,0,3,115.53,0.4752,4,1,10,0,716,0,0.8,0
8cf29000-cd04-4001-96a3-dcccc93c9cc6,acc_437e536c,2026-08-05T14:31:48,131.84.213.70,USA,23.3,1,1,94.41,0.2468,18,0,270,0,977,0,11.1,0
f8a18c04-c9fe-4250-aa80-64b367bf324a,acc_acb472de,2026-07-14T08:20:00,26.171.243.223,USA,37.2,1,7,46.65,0.7974,9,0,321,0,880,0,10.1,0
780067c0-0e77-4f09-8136-1b8b755faddc,acc_6a57ff9f,2026-08-02T23:57:20,2.123.231.84,USA,60.3,0,3,63.42,0.9508,9,1,51,0,1166,0,6.1,0
5f0a0c49-90a6-42d9-9999-d15dc6b8ec98,acc_05b48734,2026-07-20T00:29:21,115.161.72.219,USA,61.06,0,3,57.41,1.0636,16,0,67,0,56,0,17.0,0
8f12cbcd-6e7d-46fc-8c6e-0c6e2081af20,acc_f43c58e9,2026-07-19T21:43:49,205.243.95.119,USA,163.75,0,5,157.79,1.0378,17,0,76,0,897,0,1.7,0
96710d4f-56a8-4706-a2ed-22e3adde259d,acc_b04451f9,2026-07-24T02:29:58,106.40.69.115,USA,94.58,0,2,81.39,1.1621,19,0,113,0,1182,0,0.3,0
0cee5d2c-d34f-49f2-8172-60c191b0262f,acc_76a03575,2026-07-11T19:43:27,181.50.231.229,USA,21.05,1,5,29.66,0.7097,5,0,433,0,932,0,40.2,0
ae6401c1-87af-421b-85da-1e3b3dbfc71b,acc_8a8eb2a5,2026-07-23T08:49:04,3.193.239.212,USA,100.21,0,4,77.98,1.2851,17,1,186,0,368,0,4.0,0
b30e4822-f463-4eb7-8ea8-fb71bd7bc80c,acc_a6ee97b8,2026-07-21T15:43:38,28.242.106.179,USA,57.57,0,3,72.88,0.7899,17,0,35,0,1109,0,18.9,0
72eafbd5-5011-4de9-8fc6-82aaee13abc2,acc_0c25a41c,2026-08-04T17:33:57,113.254.81.233,US,86.0,1,2,76.96,1.1175,17,1,95,1,441,0,9.0,0
9c2a5dc3-19bd-45eb-b5ae-ddeca5304809,acc_d5499ed8,2026-07-19T22:16:17,150.40.187.158,USA,27.5,0,5,27.92,0.985,9,0,61,0,376,0,17.6,0
58caceaa-1c73-487f-89e7-60dfa8cc1700,acc_41fd825a,2026-07-11T04:28:07,57.104.149.198,USA,142.79,1,5,123.25,1.1585,9,0,99,0,1044,0,5.4,0
d496df9f-bb3b-4fc0-94c4-e197715273b0,acc_c0315627,2026-07-31T07:08:33,209.252.31.21,USA,20.52,0,2,33.56,0.6114,8,0,124,0,144,0,0.6,0
7cb8ffa7-9fc8-4019-b22d-697a81209acd,acc_95cbcdec,2026-07-21T04:31:41,218.180.33.57,TN,2464.94,2,8,42.01,58.6751,0,0,0,1,39,1,8587.2,1
87676072-bb6f-4cc8-a746-2be39f9b4fe6,acc_9cf2520d,2026-07-17T00:24:58,60.250.118.121,USA,17.55,0,4,16.92,1.0372,11,0,209,0,104,0,2.9,0
752312a4-fa63-4350-b794-75f2ba8c85b3,acc_24ccd3c5,2026-07-28T18:56:12,91.40.51.142,GQ,193.31,0,3,174.39,1.1085,1,0,233,1,748,0,5.4,0
82d621dd-f00a-4b85-bc50-1ef8bb94c73b,acc_21958639,2026-08-03T09:18:59,179.148.210.60,USA,123.5,0,6,113.48,1.0883,19,0,40,0,634,0,10.9,0
19533d4b-be05-464d-ac69-07959c17c7ed,acc_359ecf26,2026-07-24T18:13:14,159.12.116.205,USA,37.0,0,2,44.06,0.8398,12,0,53,0,881,0,22.5,0
aa847ec2-addb-40d8-a3cc-6f7fc79591e5,acc_ee54311e,2026-07-07T05:47:52,208.177.120.253,USA,82.51,0,3,74.78,1.1034,12,0,57,0,1143,0,5.4,0
b06fc65b-5667-4c35-88ae-5ca084310554,acc_dc2a9c45,2026-07-12T16:25:56,38.15.232.214,USA,103.31,0,6,74.91,1.3791,5,0,25,0,816,0,0.3,0
d7cbce85-fc9f-41e6-bb50-690fc33218c4,acc_84c5e4ad,2026-07-18T18:17:57,215.237.74.44,USA,30.19,1,3,26.07,1.158,0,0,63,0,299,0,3.2,0
b5e8bbd4-eb1f-4ef5-928b-6ad3ec9d7658,acc_c906b0a0,2026-07-20T22:04:18,92.54.87.117,USA,50.33,0,5,49.27,1.0215,9,1,196,0,211,0,0.6,0
fe87e101-006f-433e-b1e4-2609305431c4,acc_7feb6668,2026-07-21T12:09:04,66.68.70.235,USA,32.37,0,2,38.5,0.8408,23,0,167,0,442,0,0.4,0
c5365216-89fd-4fb2-b1dd-a2729bde0388,acc_f73fa7c7,2026-07-25T08:49:31,130.190.210.106,USA,20.94,1,6,23.92,0.8754,12,1,13,0,1092,0,0.1,0
7a0a4e89-f590-4942-9d96-3b08c0db304b,acc_d581a66c,2026-07-28T08:48:07,60.94.244.116,USA,40.53,3,4,52.95,0.7654,1,1,17,0,51,0,24.3,0
315ac250-f0d9-4257-a44d-0602b44eec06,acc_93f9d1ec,2026-07-08T23:46:29,104.157.61.189,USA,1477.4,11,26,65.66,22.5008,23,1,3,0,58,5,201.6,1
b47299b6-8f0c-4422-a5ee-a4a22cde531f,acc_13cbe1bb,2026-07-10T01:12:22,2.209.160.45,USA,53.14,0,6,41.95,1.2667,7,1,95,0,54,0,0.3,0
f6dcd6ae-6c28-4d72-b29b-f375ff79cce8,acc_49e5757e,2026-08-03T16:38:22,198.142.139.97,USA,39.58,1,2,37.76,1.0482,18,0,221,0,1151,0,5.2,0
56aa814e-779b-4ee4-a6f7-0a504903528a,acc_b811d89b,2026-07-13T20:49:25,210.116.91.128,USA,232.0,2,3,185.09,1.2534,7,0,171,0,793,0,1.3,0
7a1ac78d-d182-4d20-a193-5d53e0a319e5,acc_2dafe22c,2026-07-19T09:54:48,157.15.92.253,USA,39.87,1,5,53.74,0.7419,19,1,54,0,923,0,0.3,0
bb8c99d8-ff84-4432-9c47-c70cbfab70da,acc_07025dd0,2026-07-31T07:50:09,101.155.32.117,USA,29.04,0,2,38.71,0.7502,18,0,37,0,292,0,2.2,0
b64578ba-3fab-48d4-8d94-50f46fef2332,acc_376a59bf,2026-08-03T10:54:19,36.133.157.121,USA,28.85,1,2,36.62,0.7878,9,1,332,0,514,0,5.9,0
02af5168-fe2a-43f3-8804-8322bfb4dd54,acc_c75c28ed,2026-07-25T07:21:14,143.81.55.134,USA,23.21,1,5,33.86,0.6855,19,0,64,0,1129,0,0.2,0
0c9fa6e6-becc-4760-9249-ee3a79d19c4e,acc_7d9c44a2,2026-08-02T09:46:56,37.113.239.32,USA,116.77,0,6,132.12,0.8838,10,0,178,0,269,0,10.7,0
c16250b5-2635-4666-acf1-40dde891ac9c,acc_ab12fcff,2026-08-02T08:51:12,15.76.162.8,USA,196.54,0,4,176.13,1.1159,8,0,48,0,368,0,0.4,0
548e3053-7d3e-4f1a-b743-4e8c9663332f,acc_4e045900,2026-07-10T17:51:29,168.35.181.103,USA,112.93,0,5,104.65,1.0791,11,0,77,0,1179,0,8.4,0
491a6d7b-2f76-4d88-9bc8-5343204a9a76,acc_2c9f31c3,2026-07-10T13:58:49,25.56.128.10,USA,16.71,0,1,15.94,1.0483,17,0,20,0,43,0,2.2,0
b6698b2a-462c-4d66-9a79-996a26e9b17e,acc_4add82f8,2026-08-02T12:30:15,160.131.69.62,USA,70.7,0,4,58.37,1.2112,14,1,286,0,662,0,15.2,0
6b2b8a1f-a326-4c95-8955-846c926a5c2d,acc_39a9f865,2026-07-14T19:15:24,213.49.177.1,USA,144.16,0,5,170.93,0.8434,12,0,12,0,238,0,1.0,0
756ce805-a485-4dc4-b008-0c12b499fe22,acc_e80d3dc5,2026-07-24T21:22:51,146.6.211.19,USA,94.03,0,1,126.5,0.7433,2,1,51,0,452,0,2.0,0
31f9c996-6d4d-4112-898c-e588b75d8e36,acc_8fa5b597,2026-07-15T19:06:02,212.144.241.252,USA,112.03,0,2,92.67,1.2089,7,0,81,0,231,0,4.6,0
bd958c13-865f-494d-a123-7283d380ee01,acc_78b68b56,2026-07-24T13:05:27,108.176.96.176,USA,33.21,0,3,46.68,0.7114,17,0,632,0,708,0,6.2,0
a8290fd4-7ec1-4d6a-a08c-b7a242efbb0c,acc_95d1f5a7,2026-07-06T19:41:28,156.99.73.201,USA,16.94,2,4,14.17,1.1955,11,0,58,0,1020,0,3.3,0
4403dae0-bf3b-431b-b78b-b64c6ca68270,acc_95b11fb3,2026-08-01T06:44:22,62.67.185.227,USA,65.41,3,5,67.94,0.9628,3,0,45,0,1145,0,1.1,0
8d7248e2-951f-48d0-9e84-f058d5a804eb,acc_5ed03241,2026-07-13T23:40:49,17.86.169.123,USA,101.48,0,1,125.06,0.8115,2,0,221,0,508,0,1.4,0
94c85e22-788c-4c34-8b02-cd012017a988,acc_71517809,2026-07-27T03:01:52,203.135.211.131,USA,66.32,1,1,65.38,1.0144,1,0,124,0,369,0,0.9,0
3b6a31ce-5d01-4d97-80b5-ee14ec3fd690,acc_cd4d57ac,2026-07-07T10:59:41,88.153.121.87,USA,20.76,0,1,30.47,0.6813,21,1,298,0,472,0,8.1,0
2b729d66-504f-4e7c-b46e-49a81817dac5,acc_4f30492f,2026-07-21T03:32:49,108.123.92.76,USA,20.72,0,1,19.93,1.0396,15,0,16,0,149,0,0.8,0
3a2ffe02-7a43-4735-b865-c17ec7e9e14a,acc_491c8ec8,2026-07-12T12:33:57,167.61.194.92,USA,64.8,0,2,107.86,0.6008,14,0,109,0,1152,0,7.5,0
26963ba4-93fd-4ccd-8a5c-e7c2c7055e8d,acc_179bc676,2026-07-18T15:39:49,55.3.31.30,USA,55.48,0,1,40.13,1.3825,7,0,6,0,929,0,10.5,0
